"RecordIDS","AverageConsistency","Release_Date -Consistency","Release_Date -Values","Album_Genres-Consistency","Album_Genres-Values","Track_Name-Consistency","Track_Name-Values","Album_Name-Consistency","Album_Name-Values","Artists-Consistency","Artists-Values","Duration-Consistency","Duration-Values","Tempo-Consistency","Tempo-Values","Album_Type-Consistency","Album_Type-Values"
"deezer_16367+musico_2516+spotify_39646","0.9166666666666666","0.6666666666666666","{2006-11-14T00:00|2006-01-01T00:00|2006-01-01T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Life is a Highway|Life is a Highway|Life is a Highway}","1.0","{Me And My Gang|Me And My Gang|Me And My Gang}","1.0","{[rascal flatts]|[rascal flatts]|[rascal flatts]}","1.0","{276.0|276.0}","1.0","{103.0999984741211|103.0270004272461}","1.0","{album|album|album}"
"musico_5238+spotify_25308","0.75","0.0","{1990-01-01T00:00|1990-05-08T00:00}","0.0","{[girl group]|[]}","1.0","{Impulsive|Impulsive}","1.0","{Wilson Phillips|Wilson Phillips}","1.0","{[wilson phillips]|[wilson phillips]}","1.0","{274.0}","1.0","{107.87200164794922}","1.0","{album|album}"
"musico_6676+spotify_42939","0.875","1.0","{1986-11-14T00:00|1986-11-14T00:00}","0.0","{[pop]|[]}","1.0","{Farewell My Summer Love|Farewell My Summer Love}","1.0","{Anthology: The Best Of Michael Jackson|Anthology: The Best Of Michael Jackson}","1.0","{[michael jackson]|[michael jackson]}","1.0","{223.0}","1.0","{117.55000305175781}","1.0","{compilation|compilation}"
"musico_9704+spotify_24263","0.625","0.0","{2001-07-10T00:00|2001-08-06T00:00}","0.0","{[adult standards]|[]}","1.0","{My Cup Runneth Over|My Cup Runneth Over}","1.0","{The Very Best Of Ed Ames|The Very Best Of Ed Ames}","1.0","{[ed ames]|[ed ames]}","1.0","{164.0}","1.0","{100.79000091552734}","0.0","{album|compilation}"
"musico_8120+spotify_289","0.75","1.0","{1976-01-01T00:00|1976-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Carry on Wayward Son|Carry on Wayward Son}","0.0","{Leftoverture|Leftoverture (Expanded Edition)}","1.0","{[kansas]|[kansas]}","1.0","{323.0}","1.0","{126.75499725341797}","1.0","{album|album}"
"musico_4372+spotify_40973","0.875","1.0","{1996-05-06T00:00|1996-05-06T00:00}","0.0","{[dance rock]|[]}","1.0","{Mint Car|Mint Car}","1.0","{Wild Mood Swings|Wild Mood Swings}","1.0","{[the cure]|[the cure]}","1.0","{212.0}","1.0","{143.8419952392578}","1.0","{album|album}"
"musico_6866+spotify_867","0.75","1.0","{1982-10-04T00:00|1982-10-04T00:00}","0.0","{[album rock]|[]}","1.0","{Maneater|Maneater}","0.0","{H20|H2O}","1.0","{[daryl hall & john oates]|[daryl hall & john oates]}","1.0","{273.0}","1.0","{88.82499694824219}","1.0","{album|album}"
"deezer_17026+spotify_2403","0.75","0.0","{2015-07-24T00:00|2000-10-17T00:00}","0.0","{[Rock]|[]}","1.0","{Rollin' (Air Raid Vehicle)|Rollin' (Air Raid Vehicle)}","1.0","{Chocolate Starfish And The Hot Dog Flavored Water|Chocolate Starfish And The Hot Dog Flavored Water}","1.0","{[limp bizkit]|[limp bizkit]}","1.0","{213.0|213.0}","1.0","{96.5999984741211|96.30599975585938}","1.0","{album|album}"
"deezer_17275+musico_3875+spotify_4675","0.9583333333333333","1.0","{1999-02-26T00:00|1999-02-26T00:00|1999-02-26T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{How Forever Feels|How Forever Feels|How Forever Feels}","1.0","{Everywhere We Go|Everywhere We Go|Everywhere We Go}","1.0","{[kenny chesney]|[kenny chesney]|[kenny chesney]}","1.0","{188.0|188.0}","1.0","{124.9000015258789|124.9000015258789}","1.0","{album|album|album}"
"musico_1561+spotify_38901","0.75","1.0","{2010-11-09T00:00|2010-11-09T00:00}","0.0","{[contemporary country]|[]}","1.0","{Footloose|Footloose}","1.0","{Loaded: The Best of Blake Shelton|Loaded: The Best of Blake Shelton}","1.0","{[blake shelton]|[blake shelton]}","1.0","{218.0}","1.0","{173.97999572753906}","0.0","{album|compilation}"
"deezer_22802+musico_6727+spotify_42986","0.625","0.6666666666666666","{2010-10-01T00:00|2010-10-05T00:00|2010-10-05T00:00}","0.0","{[Rock]|[album rock]|[]}","0.0","{Instant Karma! (We All Shine On) (Remastered 2010)|Instant Karma! (We All Shine On)|Instant Karma! (We All Shine On) - Remastered 2010}","0.6666666666666666","{Signature Box|Gimme Some Truth|Gimme Some Truth}","1.0","{[john lennon, yoko ono]|[john lennon, the plastic ono band, yoko ono]|[john lennon]}","1.0","{200.0|205.0}","1.0","{119.80000305175781|119.88700103759766}","0.6666666666666666","{album|compilation|compilation}"
"musico_6941+spotify_43180","0.75","0.0","{1982-10-04T00:00|1982-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Winds of Change|Winds of Change}","1.0","{Winds Of Change|Winds Of Change}","1.0","{[jefferson starship]|[jefferson starship]}","1.0","{232.0}","1.0","{128.0970001220703}","1.0","{album|album}"
"deezer_16350+musico_2649+spotify_3709","0.875","1.0","{2006-06-06T00:00|2006-06-06T00:00|2006-06-06T00:00}","0.0","{[Rock]|[alternative metal]|[]}","1.0","{Miss Murder|Miss Murder|Miss Murder}","1.0","{DECEMBERUNDERGROUND|DECEMBERUNDERGROUND|DECEMBERUNDERGROUND}","1.0","{[afi]|[afi]|[afi]}","1.0","{206.0|206.0}","1.0","{144.10000610351562|143.5189971923828}","1.0","{album|album|album}"
"musico_3755+spotify_40536","0.875","1.0","{1999-11-23T00:00|1999-11-23T00:00}","0.0","{[contemporary country]|[]}","1.0","{I'll Be|I'll Be}","1.0","{So Good Together|So Good Together}","1.0","{[reba mcentire]|[reba mcentire]}","1.0","{268.0}","1.0","{122.625}","1.0","{album|album}"
"deezer_18509+musico_5365+spotify_41785","0.625","0.0","{2004-09-01T00:00|1990-01-01T00:00|1990-07-01T00:00}","0.0","{[Rock]|[glam metal]|[]}","1.0","{Love Is A Killer|Love Is A Killer|Love Is A Killer}","1.0","{Rev It Up!|Rev It Up!|Rev It Up!}","1.0","{[vixen]|[vixen]|[vixen]}","1.0","{283.0|283.0}","0.0","{93.0999984741211|186.23800659179688}","1.0","{album|album|album}"
"deezer_19017+musico_5967+spotify_42316","0.8333333333333334","0.6666666666666666","{2018-08-10T00:00|1987-07-29T00:00|1987-07-29T00:00}","0.0","{[R&B]|[disco]|[]}","1.0","{Criticize|Criticize|Criticize}","1.0","{Hearsay|Hearsay|Hearsay}","1.0","{[""alexander oneal""]|[""alexander oneal""]|[""alexander oneal""]}","1.0","{247.0|247.0}","1.0","{116.79000091552734|116.94300079345703}","1.0","{album|album|album}"
"musico_6904+spotify_43143","0.875","1.0","{1981-01-01T00:00|1981-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Wind Him Up|Wind Him Up}","1.0","{Worlds Apart Revisited|Worlds Apart Revisited}","1.0","{[saga]|[saga]}","1.0","{359.0}","1.0","{129.57899475097656}","1.0","{album|album}"
"musico_4755+spotify_41279","0.875","1.0","{1993-02-16T00:00|1993-02-16T00:00}","0.0","{[g funk]|[]}","1.0","{I Get Around|I Get Around}","1.0","{Strictly 4 My N.I.G.G.A.Z...|Strictly 4 My N.I.G.G.A.Z...}","1.0","{[2pac, digital underground]|[2pac]}","1.0","{259.0}","1.0","{96.18800354003906}","1.0","{album|album}"
"deezer_26412+spotify_24387","0.75","1.0","{1996-06-11T00:00|1996-06-11T00:00}","0.0","{[Pop]|[]}","1.0","{Which Way You Goin', Billy?|Which Way You Goin', Billy?}","1.0","{A Good Thing Lost: 1968-1973|A Good Thing Lost: 1968-1973}","1.0","{[the poppy family, terry jacks, susan jacks]|[the poppy family]}","1.0","{203.0|203.0}","0.0","{93.33000183105469|188.40499877929688}","1.0","{album|album}"
"musico_5936+spotify_42287","0.875","1.0","{1987-11-06T00:00|1987-11-06T00:00}","0.0","{[motown]|[]}","1.0","{Skeletons|Skeletons}","1.0","{Characters|Characters}","1.0","{[stevie wonder]|[stevie wonder]}","1.0","{324.0}","1.0","{99.83699798583984}","1.0","{album|album}"
"musico_2419+spotify_39571","0.875","1.0","{2007-01-01T00:00|2007-01-01T00:00}","0.0","{[dance pop]|[]}","1.0","{He Said She Said|He Said She Said}","1.0","{Headstrong|Headstrong}","1.0","{[ashley tisdale]|[ashley tisdale]}","1.0","{188.0}","1.0","{114.96600341796875}","1.0","{album|album}"
"musico_1930+spotify_39196","0.75","1.0","{2008-04-01T00:00|2008-04-01T00:00}","0.0","{[alternative metal]|[]}","1.0","{Bad Girlfriend|Bad Girlfriend}","0.0","{Scars & Souvenirs [Special Edition 2009]|Scars & Souvenirs (Special Edition)}","1.0","{[theory of a deadman]|[theory of a deadman]}","1.0","{205.0}","1.0","{135.01300048828125}","1.0","{album|album}"
"deezer_1150+spotify_28059","0.75","0.0","{2008-03-25T00:00|2008-03-05T00:00}","1.0","{[]|[]}","1.0","{Salute Your Solution|Salute Your Solution}","0.0","{Consolers Of The Lonely|Consolers of the Lonely}","1.0","{[the raconteurs]|[the raconteurs]}","1.0","{179.0|179.0}","1.0","{169.39999389648438|168.46099853515625}","1.0","{album}"
"deezer_16227+musico_2306+spotify_39485","0.625","0.6666666666666666","{2007-05-29T00:00|2007-11-06T00:00|2007-11-06T00:00}","0.0","{[R&B]|[dance pop]|[]}","1.0","{Wall To Wall|Wall To Wall|Wall To Wall}","0.6666666666666666","{Wall To Wall|Exclusive (Expanded Edition)|Exclusive (Expanded Edition)}","1.0","{[chris brown]|[chris brown]|[chris brown]}","1.0","{228.0|223.0}","0.0","{94.0|188.0030059814453}","0.6666666666666666","{ep|album|album}"
"deezer_16422+musico_2787+spotify_39850","0.875","1.0","{2005-02-08T00:00|2005-02-08T00:00|2005-02-08T00:00}","0.0","{[Pop]|[adult standards]|[]}","1.0","{Save the Last Dance for Me|Save the Last Dance for Me|Save the Last Dance for Me}","1.0","{It's Time|It's Time|It's Time}","1.0","{[michael bublé]|[michael bublé]|[michael bublé]}","1.0","{218.0|218.0}","1.0","{133.8000030517578|133.95199584960938}","1.0","{album|album|album}"
"deezer_15428+musico_1314+spotify_38725","0.7083333333333333","1.0","{2012-09-25T00:00|2012-09-25T00:00|2012-09-25T00:00}","0.0","{[Rap/Hip Hop]|[chicago rap]|[]}","1.0","{Lamborghini Angels|Lamborghini Angels|Lamborghini Angels}","0.6666666666666666","{Food & Liquor II: The Great American Rap Album, Pt. 1|Food & Liquor II: The Great American Rap Album Pt. 1|Food & Liquor II: The Great American Rap Album, Pt. 1}","1.0","{[lupe fiasco]|[lupe fiasco]|[lupe fiasco]}","1.0","{196.0|196.0}","0.0","{170.10000610351562|113.50399780273438}","1.0","{album|album|album}"
"musico_4767+spotify_25382","0.75","0.0","{1993-08-04T00:00|1993-01-01T00:00}","0.0","{[-]|[]}","1.0","{Gangsta Lean|Gangsta Lean}","1.0","{Gangsta Lean|Gangsta Lean}","1.0","{[drs]|[drs]}","1.0","{323.0}","1.0","{82.58399963378906}","1.0","{album|album}"
"deezer_14241+musico_23+spotify_1799","0.875","1.0","{2018-10-05T00:00|2018-10-05T00:00|2018-10-05T00:00}","0.0","{[Rap/Hip Hop]|[rap]|[]}","1.0","{Mo Bamba|Mo Bamba|Mo Bamba}","1.0","{MUDBOY|MUDBOY|MUDBOY}","1.0","{[sheck wes]|[sheck wes]|[sheck wes]}","1.0","{183.0|183.0}","1.0","{146.08999633789062|146.03399658203125}","1.0","{album|album|album}"
"deezer_17016+musico_3602+spotify_12896","0.875","1.0","{2000-11-21T00:00|2000-11-21T00:00|2000-11-21T00:00}","0.0","{[Pop]|[boy band]|[]}","1.0","{The Call|The Call|The Call}","1.0","{Black & Blue|Black & Blue|Black & Blue}","1.0","{[backstreet boys]|[backstreet boys]|[backstreet boys]}","1.0","{204.0|204.0}","1.0","{104.0999984741211|104.19599914550781}","1.0","{album|album|album}"
"deezer_11512+musico_3275+spotify_3817","0.8333333333333334","0.6666666666666666","{2002-10-08T00:00|2002-01-01T00:00|2002-01-01T00:00}","0.0","{[Rock]|[alternative metal]|[]}","1.0","{The Red|The Red|The Red}","1.0","{Wonder What's Next (Expanded Edition)|Wonder What's Next (Expanded Edition)|Wonder What's Next (Expanded Edition)}","1.0","{[chevelle]|[chevelle]|[chevelle]}","1.0","{238.0|238.0}","1.0","{140.1999969482422|140.05499267578125}","1.0","{album|album|album}"
"musico_6317+spotify_42621","0.875","1.0","{1986-01-01T00:00|1986-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Don't Walk Away|Don't Walk Away}","1.0","{No Easy Way Out|No Easy Way Out}","1.0","{[robert tepper]|[robert tepper]}","1.0","{262.0}","1.0","{121.14099884033203}","1.0","{album|album}"
"deezer_15827+musico_1785+spotify_25877+spotify_39076","0.875","0.75","{2010-02-26T00:00|2010-02-26T00:00|2010-03-01T00:00|2010-02-26T00:00}","0.5","{[Pop]|[dance pop]|[]|[]}","1.0","{Whatcha Say|Whatcha Say|Whatcha Say|Whatcha Say}","0.75","{Jason Derulo (International)|Jason Derulo (International)|Jason Derulo (Deluxe Audio)|Jason Derulo (International)}","1.0","{[jason derulo]|[jason derulo]|[jason derulo]|[jason derulo]}","1.0","{221.0|221.0|221.0}","1.0","{144.10000610351562|144.03599548339844|144.03599548339844}","1.0","{album|album|album|album}"
"musico_2591+spotify_39700","0.875","1.0","{2006-01-01T00:00|2006-01-01T00:00}","0.0","{[emo]|[]}","1.0","{Here (In Your Arms)|Here (In Your Arms)}","1.0","{Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!}","1.0","{[hellogoodbye]|[hellogoodbye]}","1.0","{240.0}","1.0","{126.03800201416016}","1.0","{album|album}"
"musico_8934+spotify_24531","0.875","1.0","{1973-01-01T00:00|1973-01-01T00:00}","0.0","{[adult standards]|[]}","1.0","{Danny's Song|Danny's Song}","1.0","{Danny's Song|Danny's Song}","1.0","{[anne murray]|[anne murray]}","1.0","{188.0}","1.0","{144.68699645996094}","1.0","{album|album}"
"musico_6453+spotify_42739","0.875","1.0","{1985-01-01T00:00|1985-01-01T00:00}","0.0","{[disco]|[]}","1.0","{Who's Holding Donna Now?|Who's Holding Donna Now?}","1.0","{Rhythm Of The Night|Rhythm Of The Night}","1.0","{[debarge]|[debarge]}","1.0","{267.0}","1.0","{90.1729965209961}","1.0","{album|album}"
"deezer_16314+musico_2656+spotify_14162","0.8333333333333333","1.0","{2006-10-10T00:00|2006-10-10T00:00|2006-10-10T00:00}","0.6666666666666666","{[]|[-]|[]}","1.0","{I Loved Her First|I Loved Her First|I Loved Her First}","1.0","{I Loved Her First|I Loved Her First|I Loved Her First}","1.0","{[heartland]|[heartland]|[heartland]}","1.0","{212.0|212.0}","0.0","{0.0|137.031005859375}","1.0","{album|album|album}"
"musico_5570+spotify_41964","0.75","0.0","{1991-01-01T00:00|1991-03-01T00:00}","0.0","{[dance pop]|[]}","1.0","{You Have Placed a Chill In My Heart|You Have Placed a Chill In My Heart}","1.0","{Greatest Hits|Greatest Hits}","1.0","{[eurythmics]|[eurythmics, annie lennox, dave stewart]}","1.0","{228.0}","1.0","{104.58799743652344}","1.0","{compilation|compilation}"
"deezer_14845+musico_795+spotify_33149+spotify_38383","0.8125","0.5","{2015-10-09T00:00|2015-11-06T00:00|2015-10-09T00:00|2015-11-06T00:00}","0.5","{[Pop]|[dance pop]|[]|[]}","1.0","{Something In The Way You Move|Something In The Way You Move|Something In The Way You Move|Something In The Way You Move}","0.75","{Delirium (Deluxe)|Delirium (Deluxe)|Something In The Way You Move|Delirium (Deluxe)}","1.0","{[ellie goulding]|[ellie goulding]|[ellie goulding]|[ellie goulding]}","1.0","{227.0|227.0|227.0}","1.0","{109.0999984741211|108.98699951171875|109.00399780273438}","0.75","{album|album|single|album}"
"musico_5448+spotify_41856","0.875","1.0","{1990-01-01T00:00|1990-01-01T00:00}","0.0","{[-]|[]}","1.0","{When I Dream of You|When I Dream of You}","1.0","{Paintings In My Mind|Paintings In My Mind}","1.0","{[tommy page]|[tommy page]}","1.0","{247.0}","1.0","{91.86499786376953}","1.0","{album|album}"
"musico_4309+spotify_40925","0.875","1.0","{1996-10-01T00:00|1996-10-01T00:00}","0.0","{[funk]|[]}","1.0","{Your Secret Love|Your Secret Love}","1.0","{Your Secret Love|Your Secret Love}","1.0","{[luther vandross]|[luther vandross]}","1.0","{252.0}","1.0","{143.8040008544922}","1.0","{album|album}"
"musico_7393+spotify_11817","0.875","1.0","{1980-10-24T00:00|1980-10-24T00:00}","0.0","{[album rock]|[]}","1.0","{Stop This Game|Stop This Game}","1.0","{All Shook Up|All Shook Up}","1.0","{[cheap trick]|[cheap trick]}","1.0","{236.0}","1.0","{139.1300048828125}","1.0","{album|album}"
"musico_2421+spotify_39573","0.875","1.0","{2007-01-01T00:00|2007-01-01T00:00}","0.0","{[neo mellow]|[]}","1.0","{Kindly Unspoken|Kindly Unspoken}","1.0","{Don't Look Away (Deluxe Edition)|Don't Look Away (Deluxe Edition)}","1.0","{[kate voegele]|[kate voegele]}","1.0","{244.0}","1.0","{110.80500030517578}","1.0","{album|album}"
"deezer_14876+musico_352+spotify_18096","0.9583333333333333","1.0","{2015-11-11T00:00|2015-11-11T00:00|2015-11-11T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Mr. Misunderstood|Mr. Misunderstood|Mr. Misunderstood}","1.0","{Mr. Misunderstood|Mr. Misunderstood|Mr. Misunderstood}","1.0","{[eric church]|[eric church]|[eric church]}","1.0","{319.0|319.0}","1.0","{129.1999969482422|129.22000122070312}","1.0","{album|album|album}"
"musico_2435+spotify_39585","0.75","1.0","{2007-11-20T00:00|2007-11-20T00:00}","0.0","{[dance pop]|[]}","1.0","{This Christmas|This Christmas}","1.0","{This Christmas - Songs From The Motion Picture|This Christmas - Songs From The Motion Picture}","0.0","{[chris brown]|[original soundtrack]}","1.0","{197.0}","1.0","{87.93199920654297}","1.0","{album|album}"
"musico_4366+spotify_40968","0.875","1.0","{1995-10-23T00:00|1995-10-23T00:00}","0.0","{[ccm]|[]}","1.0","{Flood|Flood}","1.0","{Jars Of Clay|Jars Of Clay}","1.0","{[jars of clay]|[jars of clay]}","1.0","{211.0}","1.0","{114.58999633789062}","1.0","{album|album}"
"musico_4222+spotify_40856","0.875","1.0","{1997-03-11T00:00|1997-03-11T00:00}","0.0","{[alternative metal]|[]}","1.0","{Listen|Listen}","1.0","{Disciplined Breakdown|Disciplined Breakdown}","1.0","{[collective soul]|[collective soul]}","1.0","{252.0}","1.0","{99.02300262451172}","1.0","{album|album}"
"deezer_3470+spotify_13162","0.625","0.0","{1997-11-03T00:00|1997-01-01T00:00}","0.0","{[Pop]|[]}","1.0","{Denying|Denying}","1.0","{Spiceworld|Spiceworld}","1.0","{[spice girls]|[spice girls]}","1.0","{226.0|226.0}","0.0","{95.0|190.15899658203125}","1.0","{album|album}"
"musico_6542+spotify_42816","0.875","1.0","{1983-08-08T00:00|1983-08-08T00:00}","0.0","{[album rock]|[]}","1.0","{Tell Her About It|Tell Her About It}","1.0","{An Innocent Man|An Innocent Man}","1.0","{[billy joel]|[billy joel]}","1.0","{229.0}","1.0","{182.26199340820312}","1.0","{album|album}"
"musico_6556+spotify_42829","0.875","1.0","{1984-04-01T00:00|1984-04-01T00:00}","0.0","{[album rock]|[]}","1.0","{Strung Out|Strung Out}","1.0","{Street Talk (Expanded Edition)|Street Talk (Expanded Edition)}","1.0","{[steve perry]|[steve perry]}","1.0","{225.0}","1.0","{135.77699279785156}","1.0","{album|album}"
"musico_4236+spotify_40870","0.875","1.0","{1995-06-16T00:00|1995-06-16T00:00}","0.0","{[pop]|[]}","1.0","{You Are Not Alone|You Are Not Alone}","1.0","{HIStory - PAST, PRESENT AND FUTURE - BOOK I|HIStory - PAST, PRESENT AND FUTURE - BOOK I}","1.0","{[michael jackson]|[michael jackson]}","1.0","{345.0}","1.0","{119.87300109863281}","1.0","{album|album}"
"deezer_14438+musico_379+spotify_38145","0.875","1.0","{2017-04-14T00:00|2017-04-14T00:00|2017-04-14T00:00}","0.0","{[Rap/Hip Hop]|[conscious hip hop]|[]}","1.0","{LUST.|LUST.|LUST.}","1.0","{DAMN.|DAMN.|DAMN.}","1.0","{[kendrick lamar]|[kendrick lamar]|[kendrick lamar]}","1.0","{307.0|307.0}","1.0","{93.95999908447266|94.24099731445312}","1.0","{album|album|album}"
"musico_2565+spotify_39680","0.875","1.0","{2006-01-01T00:00|2006-01-01T00:00}","0.0","{[contemporary country]|[]}","1.0","{Swing|Swing}","1.0","{Dangerous Man|Dangerous Man}","1.0","{[trace adkins]|[trace adkins]}","1.0","{216.0}","1.0","{108.0270004272461}","1.0","{album|album}"
"deezer_18624+spotify_25118","0.5","0.0","{2018-11-02T00:00|2010-01-01T00:00}","0.0","{[Rock]|[]}","1.0","{You Give Love A Bad Name|You Give Love A Bad Name}","0.0","{Bon Jovi Greatest Hits - The Ultimate Collection (Deluxe)|Bon Jovi Greatest Hits}","1.0","{[bon jovi]|[bon jovi]}","1.0","{223.0|223.0}","1.0","{122.68000030517578|122.81199645996094}","0.0","{album|compilation}"
"deezer_7851+spotify_19076","0.75","0.0","{2012-04-03T00:00|1984-12-11T00:00}","0.0","{[Pop]|[]}","1.0","{Dance Me to the End of Love|Dance Me to the End of Love}","1.0","{Various Positions|Various Positions}","1.0","{[leonard cohen]|[leonard cohen]}","1.0","{280.0|280.0}","1.0","{132.89999389648438|132.88499450683594}","1.0","{album|album}"
"deezer_16864+musico_3496+spotify_40367","0.9583333333333333","1.0","{2002-04-09T00:00|2002-04-09T00:00|2002-04-09T00:00}","0.6666666666666666","{[]|[-]|[]}","1.0","{What If She's An Angel|What If She's An Angel|What If She's An Angel}","1.0","{Then Came The Night|Then Came The Night|Then Came The Night}","1.0","{[tommy shane steiner]|[tommy shane steiner]|[tommy shane steiner]}","1.0","{215.0|215.0}","1.0","{146.10000610351562|146.16900634765625}","1.0","{album|album|album}"
"deezer_14796+musico_588+spotify_18079","0.8333333333333334","0.6666666666666666","{2015-10-23T00:00|2015-11-06T00:00|2015-11-06T00:00}","0.0","{[Folk]|[contemporary country]|[]}","1.0","{Snapback|Snapback|Snapback}","1.0","{Meat and Candy|Meat and Candy|Meat and Candy}","1.0","{[old dominion]|[old dominion]|[old dominion]}","1.0","{206.0|206.0}","1.0","{101.0999984741211|100.99299621582031}","1.0","{album|album|album}"
